#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           PSP FIELDS Fluxgate Magnetometer (MAG) data
#     PROJECT                         PSP
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     SOURCE_NAME                     PSP_FLD>Parker Solar Probe FIELDS
#     DESCRIPTOR                      MAG_RTN_1min>Fluxgate Magnetometer data in RTN coordinates
#     DATA_TYPE                       L2>Level 2 Data
#     DATA_VERSION                    01
#     TEXT                            PSP FIELDS Fluxgate Magnetometer data. Time resolution varies with instrument                         
#                                      mode, ranging from 2.3-292.9 samples/sec, corresponding to 2-256 samples per                          
#                                      0.874 seconds (0.874 = 2^25 / 38.4 MHz, see reference [2]).                                           
#                                     The Magnetometer has 4 ranges - +/-1024, +/-4096, +/-16,384, +/-65,536 nT, selected                   
#                                      by the ranging algorithm, based on the ambient magnetic field. Precision is                           
#                                      +/- 15 bits, based on the 16-bit ADC.                                                                 
#                                     References:
#                                     1. Fox, N.J., Velli, M.C., Bale, S.D. et al. Space Sci Rev (2016) 204: 7. https://doi.org/10.1007/s112
#                                     2. Bale, S.D., Goetz, K., Harvey, P.R. et al. Space Sci Rev (2016) 204: 49.                           
#                                      https://doi.org/10.1007/s11214-016-0244-5                                                             
#     MODS                            Version 1
#     LOGICAL_FILE_ID                 psp_fld_l2_mag_RTN_1min_20190220_v01
#     LOGICAL_SOURCE                  psp_fld_l2_mag_RTN_1min
#     LOGICAL_SOURCE_DESCRIPTION      PSP FIELDS 1 minute cadence Fluxgate Magnetometer (MAG) data in RTN coordinates
#     PI_NAME                         Stuart D. Bale (bale@berkeley.edu)
#     PI_AFFILIATION                  UC Berkeley Space Sciences Laboratory
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     PARENTS                         spp_fld_l1_mago_hk_20190220_v00.cdf
#                                     spp_fld_l1_mago_hk_20190221_v00.cdf, spp_fld_l1_mago_survey_20190220_v00.cdf
#                                     spp_fld_l1_mago_survey_20190221_v00.cdf
#     MAG_OFFSET_CALIBRATION_FILES    psp_mago_zeros_range0_2019_v03.dat
#     DEPENDENCIES                    None
#     FILE_NAMING_CONVENTION          source_datatype_descriptor_yyyyMMdd
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/PT1M
#     GENERATED_BY                    PSP FIELDS SOC
#     RULES_OF_USE                    PSP/FIELDS Rules of the Road available at http://fields.ssl.berkeley.edu/rules/
#     GENERATION_DATE                 Tue Nov  5 21:37:36 2019
#     HTTP_LINK                       http://fields.ssl.berkeley.edu/data/
#     LINK_TEXT                       PSP/FIELDS SOC
#     LINK_TITLE                      Data Link
#     TIME_RESOLUTION                 1 minute
#     SVN_VERSION                     25679
#     CDAWEB_PARENTS                  psp_fld_l2_mag_rtn_1min_00000000_v01
#                                     psp_fld_l2_mag_rtn_1min_20220905_v02, psp_fld_l2_mag_rtn_1min_20220906_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time in TT2000 for 1 minute cadence MAG waveform data
#  2. Magnetic field in RTN coordinates (1 minute cadence)
#
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Tue Apr  9 15:11:59 2024
EPOCH                                               B_R                         B_T                         B_N
05-09-2022 22:46:30.000.000                     99.8171                    -515.799                    -698.676
05-09-2022 22:47:30.000.000                     68.6282                    -544.321                    -689.566
05-09-2022 22:48:30.000.000                     57.9642                    -541.183                    -709.048
05-09-2022 22:49:30.000.000                     71.0886                    -554.552                    -694.734
05-09-2022 22:50:30.000.000                    -1.37564                    -557.646                    -684.514
05-09-2022 22:51:30.000.000                    -10.4674                    -594.934                    -662.549
05-09-2022 22:52:30.000.000                    -40.6641                    -532.698                    -719.754
05-09-2022 22:53:30.000.000                     64.9852                    -593.330                    -689.845
05-09-2022 22:54:30.000.000                     66.0996                    -553.408                    -723.718
05-09-2022 22:55:30.000.000                     29.1212                    -492.617                    -779.491
05-09-2022 22:56:30.000.000                    -18.4340                    -464.149                    -770.824
05-09-2022 22:57:30.000.000                     42.2716                    -499.903                    -758.930
05-09-2022 22:58:30.000.000                     17.7294                    -452.103                    -798.426
05-09-2022 22:59:30.000.000                     27.3074                    -504.187                    -769.744
05-09-2022 23:00:30.000.000                     64.3135                    -540.130                    -710.837
05-09-2022 23:01:30.000.000                     128.186                    -556.377                    -694.995
05-09-2022 23:02:30.000.000                     263.241                    -593.252                    -617.752
05-09-2022 23:03:30.000.000                     292.670                    -629.880                    -524.012
05-09-2022 23:04:30.000.000                     189.689                    -637.411                    -567.480
05-09-2022 23:05:30.000.000                     200.924                    -652.664                    -544.611
05-09-2022 23:06:30.000.000                     190.194                    -678.196                    -514.334
05-09-2022 23:07:30.000.000                     161.314                    -623.991                    -615.380
05-09-2022 23:08:30.000.000                     103.816                    -559.414                    -573.356
05-09-2022 23:09:30.000.000                     78.3106                    -599.938                    -553.564
05-09-2022 23:10:30.000.000                     53.0263                    -612.750                    -529.852
05-09-2022 23:11:30.000.000                    -37.8347                    -622.269                    -541.638
05-09-2022 23:12:30.000.000                    -86.8422                    -582.634                    -648.835
05-09-2022 23:13:30.000.000                    -49.9133                    -545.850                    -598.173
05-09-2022 23:14:30.000.000                     134.270                    -572.112                    -522.023
05-09-2022 23:15:30.000.000                     179.194                    -543.339                    -544.639
05-09-2022 23:16:30.000.000                     212.095                    -538.773                    -534.446
05-09-2022 23:17:30.000.000                     300.690                    -534.656                    -489.130
05-09-2022 23:18:30.000.000                     314.305                    -508.910                    -515.053
05-09-2022 23:19:30.000.000                     235.729                    -459.772                    -586.677
05-09-2022 23:20:30.000.000                    -205.938                    -546.984                    -565.110
05-09-2022 23:21:30.000.000                     31.9936                    -582.557                    -627.371
05-09-2022 23:22:30.000.000                    -113.616                    -604.047                    -507.626
05-09-2022 23:23:30.000.000                    -90.6444                    -492.198                    -745.600
05-09-2022 23:24:30.000.000                    -175.483                    -402.854                    -740.474
05-09-2022 23:25:30.000.000                    -262.815                    -352.890                    -743.158
05-09-2022 23:26:30.000.000                     129.675                    -395.331                    -732.784
05-09-2022 23:27:30.000.000                    -40.0183                    -395.702                    -757.576
05-09-2022 23:28:30.000.000                    -133.717                    -319.418                    -761.272
05-09-2022 23:29:30.000.000                         NaN                         NaN                         NaN
05-09-2022 23:30:30.000.000                     270.854                    -108.081                    -736.260
05-09-2022 23:31:30.000.000                     427.702                    -116.146                    -790.406
05-09-2022 23:32:30.000.000                     137.913                    -462.229                    -639.792
05-09-2022 23:33:30.000.000                     109.221                    -495.984                    -700.119
05-09-2022 23:34:30.000.000                         NaN                         NaN                         NaN
05-09-2022 23:35:30.000.000                    -55.9063                    -718.050                    -687.327
05-09-2022 23:36:30.000.000                    -22.9279                    -601.414                    -808.405
05-09-2022 23:37:30.000.000                    -47.5155                    -750.608                    -646.622
05-09-2022 23:38:30.000.000                     329.882                    -396.558                    -599.447
05-09-2022 23:39:30.000.000                     473.407                    -348.072                    -583.014
05-09-2022 23:40:30.000.000                     412.048                    -441.578                    -660.313
05-09-2022 23:41:30.000.000                     581.747                    -383.930                    -562.199
05-09-2022 23:42:30.000.000                     728.800                    -195.000                    -470.841
05-09-2022 23:43:30.000.000                     628.414                    -294.222                    -550.208
05-09-2022 23:44:30.000.000                     459.485                    -467.036                    -581.316
05-09-2022 23:45:30.000.000                     438.044                    -551.393                    -512.355
05-09-2022 23:46:30.000.000                     548.645                    -497.106                    -514.172
05-09-2022 23:47:30.000.000                     510.807                    -616.006                    -481.479
05-09-2022 23:48:30.000.000                     458.053                    -657.936                    -404.849
05-09-2022 23:49:30.000.000                     532.958                    -655.886                    -330.573
05-09-2022 23:50:30.000.000                     619.791                    -620.721                    -306.140
05-09-2022 23:51:30.000.000                     556.650                    -661.197                    -400.134
05-09-2022 23:52:30.000.000                     693.880                    -533.396                    -330.001
05-09-2022 23:53:30.000.000                     707.659                    -444.987                    -256.803
05-09-2022 23:54:30.000.000                     646.081                    -566.119                    -258.118
05-09-2022 23:55:30.000.000                     630.749                    -595.757                    -195.695
05-09-2022 23:56:30.000.000                     645.410                    -549.412                    -160.836
05-09-2022 23:57:30.000.000                     663.379                    -482.312                    -191.039
05-09-2022 23:58:30.000.000                     662.750                    -432.041                    -234.127
05-09-2022 23:59:30.000.000                     677.953                    -374.437                    -240.722
06-09-2022 00:00:30.000.000                     668.966                    -378.608                    -252.077
06-09-2022 00:01:30.000.000                     736.777                    -296.685                    -201.851
06-09-2022 00:02:30.000.000                     780.989                    -212.506                    -283.091
06-09-2022 00:03:30.000.000                     804.349                    -132.215                    -306.050
06-09-2022 00:04:30.000.000                     631.970                    -309.355                    -559.847
06-09-2022 00:05:30.000.000                     753.166                    -170.619                    -401.815
06-09-2022 00:06:30.000.000                     603.468                    -235.901                    -472.975
06-09-2022 00:07:30.000.000                     614.091                    -286.558                    -512.305
06-09-2022 00:08:30.000.000                     613.501                    -320.128                    -578.526
06-09-2022 00:09:30.000.000                     728.186                    -165.169                    -473.991
06-09-2022 00:10:30.000.000                     772.332                    -212.069                    -451.490
06-09-2022 00:11:30.000.000                     207.813                    -232.414                    -624.396
06-09-2022 00:12:30.000.000                     463.937                    -211.518                    -580.923
06-09-2022 00:13:30.000.000                     564.155                    -337.612                    -571.156
06-09-2022 00:14:30.000.000                     569.612                    -385.465                    -564.740
06-09-2022 00:15:30.000.000                     369.148                    -330.314                    -550.487
06-09-2022 00:16:30.000.000                     437.090                    -389.554                    -587.077
06-09-2022 00:17:30.000.000                     548.113                    -478.276                    -438.780
06-09-2022 00:18:30.000.000                     607.124                    -438.202                    -493.652
06-09-2022 00:19:30.000.000                     643.799                    -400.089                    -536.135
06-09-2022 00:20:30.000.000                     708.394                    -486.008                    -403.313
06-09-2022 00:21:30.000.000                     615.380                    -480.947                    -473.936
06-09-2022 00:22:30.000.000                     644.098                    -465.332                    -383.721
06-09-2022 00:23:30.000.000                     621.465                    -450.659                    -368.590
06-09-2022 00:24:30.000.000                     604.296                    -443.374                    -368.515
06-09-2022 00:25:30.000.000                     591.304                    -441.490                    -227.956
06-09-2022 00:26:30.000.000                     577.132                    -409.587                    -271.408
06-09-2022 00:27:30.000.000                     601.538                    -345.724                    -307.662
06-09-2022 00:28:30.000.000                     633.410                    -357.107                    -322.427
06-09-2022 00:29:30.000.000                     658.836                    -273.899                    -345.774
06-09-2022 00:30:30.000.000                     650.156                    -268.448                    -375.614
06-09-2022 00:31:30.000.000                     684.945                    -215.973                    -387.839
06-09-2022 00:32:30.000.000                     708.738                    -272.482                    -333.944
06-09-2022 00:33:30.000.000                     746.965                    -242.780                    -369.744
06-09-2022 00:34:30.000.000                     777.915                    -250.374                    -361.629
06-09-2022 00:35:30.000.000                     807.959                    -205.820                    -340.674
06-09-2022 00:36:30.000.000                     847.321                    -169.328                    -283.332
06-09-2022 00:37:30.000.000                     890.318                    -128.063                    -248.519
06-09-2022 00:38:30.000.000                     870.302                    -131.348                    -235.721
06-09-2022 00:39:30.000.000                     914.557                    -62.1685                    -171.184
06-09-2022 00:40:30.000.000                     885.143                    -16.8159                    -162.969
06-09-2022 00:41:30.000.000                     842.832                    -52.2336                    -190.506
06-09-2022 00:42:30.000.000                     788.930                    -48.6504                    -170.872
06-09-2022 00:43:30.000.000                     772.960                    -23.3038                     51.4015
06-09-2022 00:44:30.000.000                     743.775                     126.782                     76.8514
06-09-2022 00:45:30.000.000                     615.300                    -235.442                    -459.533
06-09-2022 00:46:30.000.000                     559.850                    -274.070                    -501.570
06-09-2022 00:47:30.000.000                     732.337                    -78.3102                    -363.349
06-09-2022 00:48:30.000.000                     799.988                    -10.1378                    -269.241
06-09-2022 00:49:30.000.000                     672.065                    -111.671                    -368.173
06-09-2022 00:50:30.000.000                     682.851                    -93.7388                    -320.880
06-09-2022 00:51:30.000.000                     473.945                    -319.424                    -488.703
06-09-2022 00:52:30.000.000                     334.080                    -450.899                    -451.540
06-09-2022 00:53:30.000.000                     385.274                    -454.938                    -251.384
06-09-2022 00:54:30.000.000                     285.972                    -196.196                    -410.228
06-09-2022 00:55:30.000.000                     205.018                    -293.216                    -282.872
06-09-2022 00:56:30.000.000                     98.9984                    -153.359                    -323.285
06-09-2022 00:57:30.000.000                     402.111                    -260.807                    -310.305
06-09-2022 00:58:30.000.000                     464.962                    -263.125                    -285.254
06-09-2022 00:59:30.000.000                     508.918                    -136.607                    -249.769
06-09-2022 01:00:30.000.000                     485.051                    -197.752                    -237.423
06-09-2022 01:01:30.000.000                     473.235                    -211.694                    -216.194
06-09-2022 01:02:30.000.000                     429.082                    -210.694                    -316.984
06-09-2022 01:03:30.000.000                     411.124                    -197.599                    -326.145
06-09-2022 01:04:30.000.000                     411.087                    -138.656                    -373.860
06-09-2022 01:05:30.000.000                     360.169                    -15.9273                    -379.164
06-09-2022 01:06:30.000.000                     161.111                     33.6989                    -131.051
06-09-2022 01:07:30.000.000                     342.231                     165.195                    -298.396
06-09-2022 01:08:30.000.000                     212.624                     300.051                    -232.126
06-09-2022 01:09:30.000.000                     264.661                     215.714                    -408.790
06-09-2022 01:10:30.000.000                     208.852                    -52.8617                    -446.890
06-09-2022 01:11:30.000.000                     216.167                    -120.908                    -335.656
06-09-2022 01:12:30.000.000                     223.700                    -29.7188                    -449.182
06-09-2022 01:13:30.000.000                     238.587                    -139.158                    -569.366
06-09-2022 01:14:30.000.000                     301.354                    -293.592                    -564.015
06-09-2022 01:15:30.000.000                     562.027                    -304.597                    -440.615
06-09-2022 01:16:30.000.000                     393.322                    -334.223                    -620.054
06-09-2022 01:17:30.000.000                     447.227                    -231.423                    -604.373
06-09-2022 01:18:30.000.000                     371.629                    -168.361                    -645.192
06-09-2022 01:19:30.000.000                     202.798                    -334.512                    -662.010
06-09-2022 01:20:30.000.000                     195.082                    -319.242                    -686.658
06-09-2022 01:21:30.000.000                     144.795                    -322.552                    -661.055
06-09-2022 01:22:30.000.000                     224.896                    -128.674                    -639.657
06-09-2022 01:23:30.000.000                     45.7341                    -88.8551                    -651.489
06-09-2022 01:24:30.000.000                     108.952                    -121.435                    -633.216
06-09-2022 01:25:30.000.000                     143.523                    -151.955                    -615.307
06-09-2022 01:26:30.000.000                     221.234                    -140.819                    -586.836
06-09-2022 01:27:30.000.000                     261.287                    -156.522                    -568.106
06-09-2022 01:28:30.000.000                     319.034                    -128.821                    -556.599
06-09-2022 01:29:30.000.000                     343.706                    -193.189                    -525.380
06-09-2022 01:30:30.000.000                     204.310                    -157.993                    -589.448
06-09-2022 01:31:30.000.000                     155.626                    -74.2175                    -614.096
06-09-2022 01:32:30.000.000                     231.389                    -186.217                    -588.604
06-09-2022 01:33:30.000.000                     356.580                    -112.849                    -516.482
06-09-2022 01:34:30.000.000                     405.981                    -130.124                    -500.429
06-09-2022 01:35:30.000.000                     416.090                     4.55506                    -560.561
06-09-2022 01:36:30.000.000                     390.778                     93.1145                    -604.565
06-09-2022 01:37:30.000.000                     492.862                     102.769                    -517.991
06-09-2022 01:38:30.000.000                     514.041                    -89.3787                    -541.726
06-09-2022 01:39:30.000.000                     418.041                     197.706                    -589.849
06-09-2022 01:40:30.000.000                     361.961                     182.871                    -610.325
06-09-2022 01:41:30.000.000                     206.684                     374.678                    -657.217
06-09-2022 01:42:30.000.000                     535.122                     64.6636                    -502.794
06-09-2022 01:43:30.000.000                     627.847                     46.8677                    -589.252
06-09-2022 01:44:30.000.000                     678.677                     110.370                    -536.630
06-09-2022 01:45:30.000.000                     674.201                     180.682                    -512.385
06-09-2022 01:46:30.000.000                     617.830                    -170.375                    -545.820
06-09-2022 01:47:30.000.000                     642.766                    -219.078                    -536.700
06-09-2022 01:48:30.000.000                     572.202                    -97.3832                    -623.519
06-09-2022 01:49:30.000.000                     635.378                    -106.410                    -510.040
06-09-2022 01:50:30.000.000                     600.019                    -134.761                    -591.122
06-09-2022 01:51:30.000.000                     713.064                    -159.404                    -503.859
06-09-2022 01:52:30.000.000                     693.959                    -178.300                    -492.793
06-09-2022 01:53:30.000.000                     743.041                    -163.299                    -421.604
06-09-2022 01:54:30.000.000                         NaN                         NaN                         NaN
06-09-2022 01:55:30.000.000                         NaN                         NaN                         NaN
06-09-2022 01:56:30.000.000                     902.108                    -167.194                    -410.501
06-09-2022 01:57:30.000.000                         NaN                         NaN                         NaN
06-09-2022 01:58:30.000.000                     727.619                     66.5236                    -631.867
06-09-2022 01:59:30.000.000                         NaN                         NaN                         NaN
06-09-2022 02:00:30.000.000                     881.414                     215.434                    -251.181
06-09-2022 02:01:30.000.000                     866.865                     153.400                    -348.339
06-09-2022 02:02:30.000.000                     841.407                    -185.736                    -237.006
06-09-2022 02:03:30.000.000                     870.543                    -151.535                    -19.7937
06-09-2022 02:04:30.000.000                     875.536                    -292.225                    -21.5469
06-09-2022 02:05:30.000.000                     885.853                    -295.403                    -138.243
06-09-2022 02:06:30.000.000                     769.352                     123.757                    -559.793
06-09-2022 02:07:30.000.000                     644.420                     188.521                    -673.823
06-09-2022 02:08:30.000.000                     603.537                     174.579                    -693.508
06-09-2022 02:09:30.000.000                     728.122                     126.545                    -586.721
06-09-2022 02:10:30.000.000                     858.624                     8.80972                    -386.098
06-09-2022 02:11:30.000.000                     785.538                     57.3338                    -436.500
06-09-2022 02:12:30.000.000                     802.174                    -27.5376                    -371.018
06-09-2022 02:13:30.000.000                     754.650                     6.48476                    -422.402
06-09-2022 02:14:30.000.000                     738.797                    -24.8455                    -395.837
06-09-2022 02:15:30.000.000                     752.233                    -15.7820                    -421.827
06-09-2022 02:16:30.000.000                     764.592                     96.6316                    -416.628
06-09-2022 02:17:30.000.000                     809.977                    -47.2983                    -185.028
06-09-2022 02:18:30.000.000                     786.266                    -44.9946                    -194.625
06-09-2022 02:19:30.000.000                     777.502                    -64.9362                    -257.374
06-09-2022 02:20:30.000.000                     803.476                    -45.0086                    -155.860
06-09-2022 02:21:30.000.000                     698.328                     109.890                    -360.762
06-09-2022 02:22:30.000.000                     686.451                     90.6454                    -383.221
06-09-2022 02:23:30.000.000                     699.386                     22.6858                    -376.015
06-09-2022 02:24:30.000.000                     707.247                    -126.292                     306.602
06-09-2022 02:25:30.000.000                     766.268                    -32.2829                    -76.6854
06-09-2022 02:26:30.000.000                     766.835                     6.47974                    -150.731
06-09-2022 02:27:30.000.000                     761.549                    -51.6540                    -190.038
06-09-2022 02:28:30.000.000                     771.781                    -27.9910                    -126.077
06-09-2022 02:29:30.000.000                     774.947                    -88.5541                    -13.6998
06-09-2022 02:30:30.000.000                     753.767                    -121.326                    -152.570
06-09-2022 02:31:30.000.000                     740.819                    0.207816                     22.6379
06-09-2022 02:32:30.000.000                     706.419                    -13.4657                    -101.464
06-09-2022 02:33:30.000.000                     712.639                     116.189                    -10.5329
06-09-2022 02:34:30.000.000                     693.829                    -8.88998                     10.7339
06-09-2022 02:35:30.000.000                     697.858                    -16.3267                    -5.53348
06-09-2022 02:36:30.000.000                     694.268                    -14.7909                    -61.7756
06-09-2022 02:37:30.000.000                     707.246                    -54.9426                    -67.8726
06-09-2022 02:38:30.000.000                     661.426                    -25.2535                    -296.782
06-09-2022 02:39:30.000.000                     613.660                     45.9280                    -427.799
06-09-2022 02:40:30.000.000                     746.183                    -81.2383                     134.800
06-09-2022 02:41:30.000.000                     765.803                    -103.179                     6.35810
06-09-2022 02:42:30.000.000                     765.917                    -103.642                    -30.8494
06-09-2022 02:43:30.000.000                     765.991                    -134.392                    -80.7794
06-09-2022 02:44:30.000.000                     815.124                    -111.514                    -49.2328
06-09-2022 02:45:30.000.000                     773.310                    -77.6170                     95.9500
06-09-2022 02:46:30.000.000                         NaN                         NaN                         NaN
06-09-2022 02:47:30.000.000                     918.645                    -233.975                    -16.6954
06-09-2022 02:48:30.000.000                         NaN                         NaN                         NaN
06-09-2022 02:49:30.000.000                     867.704                    -126.463                    -152.090
06-09-2022 02:50:30.000.000                     799.121                    -131.491                    -326.019
06-09-2022 02:51:30.000.000                     845.010                    -134.808                    -72.0753
06-09-2022 02:52:30.000.000                     842.442                    -79.1622                    -94.0429
06-09-2022 02:53:30.000.000                     830.884                    -107.083                     56.5036
06-09-2022 02:54:30.000.000                     801.938                    -110.640                     118.976
06-09-2022 02:55:30.000.000                     849.385                    -18.2215                    -24.1040
06-09-2022 02:56:30.000.000                     832.418                     9.21259                    -87.6148
06-09-2022 02:57:30.000.000                     798.400                    -8.79576                     34.2493
06-09-2022 02:58:30.000.000                     772.402                    -7.04212                     9.39622
06-09-2022 02:59:30.000.000                     775.571                     56.7477                    -321.611
06-09-2022 03:00:30.000.000                     789.326                     20.0024                    -415.454
06-09-2022 03:01:30.000.000                     798.337                    -12.9198                    -312.117
06-09-2022 03:02:30.000.000                     850.686                    -66.4947                    -155.143
06-09-2022 03:03:30.000.000                     816.938                    -19.7822                    -147.034
06-09-2022 03:04:30.000.000                     806.016                    -71.0953                    -16.3558
06-09-2022 03:05:30.000.000                     805.805                    -65.4403                    -2.25335
06-09-2022 03:06:30.000.000                     797.380                    -101.848                    -30.2350
06-09-2022 03:07:30.000.000                     835.685                    -78.3272                    -51.3282
06-09-2022 03:08:30.000.000                     844.613                    -20.2720                     5.33896
06-09-2022 03:09:30.000.000                     765.521                     10.6559                     170.917
06-09-2022 03:10:30.000.000                     778.181                     5.35950                     168.316
06-09-2022 03:11:30.000.000                     769.304                     9.84662                     66.1458
06-09-2022 03:12:30.000.000                     781.180                     102.422                    -20.1966
06-09-2022 03:13:30.000.000                     831.454                     90.2672                    -7.13947
06-09-2022 03:14:30.000.000                     785.590                     193.445                    -207.996
06-09-2022 03:15:30.000.000                     770.784                     191.604                    -143.552
06-09-2022 03:16:30.000.000                     770.308                     178.387                    -181.547
06-09-2022 03:17:30.000.000                     772.747                     193.408                    -215.392
06-09-2022 03:18:30.000.000                     773.148                     230.292                    -135.246
06-09-2022 03:19:30.000.000                     771.392                     203.398                     74.0134
06-09-2022 03:20:30.000.000                     729.273                     278.602                    -247.994
06-09-2022 03:21:30.000.000                     660.241                     276.413                    -391.184
06-09-2022 03:22:30.000.000                     433.907                     330.603                    -605.927
06-09-2022 03:23:30.000.000                     370.466                     453.982                    -577.362
06-09-2022 03:24:30.000.000                     516.755                     434.160                    -470.551
06-09-2022 03:25:30.000.000                     708.033                     436.233                    -292.484
06-09-2022 03:26:30.000.000                     664.011                     373.246                    -427.656
06-09-2022 03:27:30.000.000                     750.548                     265.254                    -385.605
06-09-2022 03:28:30.000.000                     465.047                     422.741                    -613.429
06-09-2022 03:29:30.000.000                     743.293                     200.292                    -216.659
06-09-2022 03:30:30.000.000                     894.642                     89.0429                     107.346
06-09-2022 03:31:30.000.000                         NaN                         NaN                         NaN
06-09-2022 03:32:30.000.000                         NaN                         NaN                         NaN
06-09-2022 03:33:30.000.000                     750.916                     219.009                    -270.081
06-09-2022 03:34:30.000.000                     770.693                     10.3979                    -193.503
06-09-2022 03:35:30.000.000                     759.135                     11.1065                    -231.072
06-09-2022 03:36:30.000.000                     782.060                    -21.8943                    -89.7055
06-09-2022 03:37:30.000.000                     817.010                    -108.737                    -211.959
06-09-2022 03:38:30.000.000                     862.634                    -44.0455                    -45.3044
06-09-2022 03:39:30.000.000                     865.482                    -47.0738                    -23.0794
06-09-2022 03:40:30.000.000                     848.057                    -28.0075                    -36.7615
06-09-2022 03:41:30.000.000                     839.280                    -47.7982                    0.565811
06-09-2022 03:42:30.000.000                     821.339                    -52.5647                     84.7224
06-09-2022 03:43:30.000.000                     823.073                     24.6723                     46.6750
06-09-2022 03:44:30.000.000                     811.438                     54.8971                     26.5298
06-09-2022 03:45:30.000.000                     792.601                     52.6461                    -101.002
06-09-2022 03:46:30.000.000                     777.438                     82.7744                    -106.629
06-09-2022 03:47:30.000.000                     719.165                     240.319                    -223.549
06-09-2022 03:48:30.000.000                     725.357                     206.355                    -258.753
06-09-2022 03:49:30.000.000                     715.108                     283.480                    -233.437
06-09-2022 03:50:30.000.000                     640.421                     224.122                    -409.554
06-09-2022 03:51:30.000.000                     858.621                     69.1507                    -271.030
06-09-2022 03:52:30.000.000                     892.995                     30.9387                    -194.406
06-09-2022 03:53:30.000.000                     847.860                     58.6984                    -246.956
06-09-2022 03:54:30.000.000                     829.700                     11.2575                    -255.327
06-09-2022 03:55:30.000.000                     841.407                     57.0637                    -184.261
06-09-2022 03:56:30.000.000                     815.085                     50.9455                    -220.827
06-09-2022 03:57:30.000.000                     833.039                    -33.5588                    -166.866
06-09-2022 03:58:30.000.000                     859.467                    -2.01907                    -210.738
06-09-2022 03:59:30.000.000                     837.694                    -14.9462                    -283.317
06-09-2022 04:00:30.000.000                     842.124                     14.8206                    -285.514
06-09-2022 04:01:30.000.000                     840.686                     41.5398                    -139.460
06-09-2022 04:02:30.000.000                     838.007                     63.0407                    -122.644
06-09-2022 04:03:30.000.000                     844.383                     59.3548                    -180.679
06-09-2022 04:04:30.000.000                     852.218                     37.7652                    -170.113
06-09-2022 04:05:30.000.000                     829.553                     62.1051                    -223.460
06-09-2022 04:06:30.000.000                     808.406                     113.167                    -244.723
06-09-2022 04:07:30.000.000                     857.709                    -16.1721                    -163.952
06-09-2022 04:08:30.000.000                     878.075                    -57.0485                    -155.050
06-09-2022 04:09:30.000.000                     869.910                     73.9952                    -227.491
06-09-2022 04:10:30.000.000                     908.249                    -23.1445                    -191.388
06-09-2022 04:11:30.000.000                     904.803                    -30.0531                    -156.962
06-09-2022 04:12:30.000.000                     883.520                     8.46667                    -174.055
06-09-2022 04:13:30.000.000                     852.623                    -79.5613                    -207.919
06-09-2022 04:14:30.000.000                     878.513                    -32.7650                    -149.879
06-09-2022 04:15:30.000.000                     875.148                    -94.6780                    -206.404
06-09-2022 04:16:30.000.000                     861.146                    -80.8802                    -261.501
06-09-2022 04:17:30.000.000                     844.597                    -86.2826                    -275.148
06-09-2022 04:18:30.000.000                     845.930                    -83.8329                    -254.381
06-09-2022 04:19:30.000.000                     855.207                    -5.10788                    -247.005
06-09-2022 04:20:30.000.000                     831.491                     80.5581                    -284.514
06-09-2022 04:21:30.000.000                     855.404                     106.229                    -223.861
06-09-2022 04:22:30.000.000                     840.402                     133.321                    -226.290
06-09-2022 04:23:30.000.000                     856.392                     59.5882                    -183.541
06-09-2022 04:24:30.000.000                     870.709                     66.3850                    -164.387
06-09-2022 04:25:30.000.000                     850.886                     17.5091                    -219.493
06-09-2022 04:26:30.000.000                     852.157                     78.6101                    -242.823
06-09-2022 04:27:30.000.000                     878.847                     50.3531                    -263.563
06-09-2022 04:28:30.000.000                     887.544                    -60.1952                    -186.102
06-09-2022 04:29:30.000.000                     890.019                    -29.0734                    -175.001
06-09-2022 04:30:30.000.000                     881.387                    -60.5502                    -133.085
06-09-2022 04:31:30.000.000                     870.318                    -54.7066                    -146.777
06-09-2022 04:32:30.000.000                     872.823                    -3.58352                    -131.445
06-09-2022 04:33:30.000.000                     874.249                    -8.29381                    -167.788
06-09-2022 04:34:30.000.000                     862.769                    -5.44686                    -152.003
06-09-2022 04:35:30.000.000                     853.444                     29.3485                    -179.420
06-09-2022 04:36:30.000.000                     878.349                    -31.5513                    -252.408
06-09-2022 04:37:30.000.000                     892.949                    -84.0926                    -191.306
06-09-2022 04:38:30.000.000                     894.643                    -35.0265                    -210.107
06-09-2022 04:39:30.000.000                     918.278                    -34.5451                    -143.486
06-09-2022 04:40:30.000.000                         NaN                         NaN                         NaN
06-09-2022 04:41:30.000.000                     930.370                     38.6073                    -78.0125
06-09-2022 04:42:30.000.000                     925.094                     61.5317                    -3.05558
