#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           PSP FIELDS Fluxgate Magnetometer (MAG) data
#     PROJECT                         PSP
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     SOURCE_NAME                     PSP_FLD>Parker Solar Probe FIELDS
#     DESCRIPTOR                      MAG_RTN_1min>Fluxgate Magnetometer data in RTN coordinates
#     DATA_TYPE                       L2>Level 2 Data
#     DATA_VERSION                    01
#     TEXT                            PSP FIELDS Fluxgate Magnetometer data. Time resolution varies with instrument                         
#                                      mode, ranging from 2.3-292.9 samples/sec, corresponding to 2-256 samples per                          
#                                      0.874 seconds (0.874 = 2^25 / 38.4 MHz, see reference [2]).                                           
#                                     The Magnetometer has 4 ranges - +/-1024, +/-4096, +/-16,384, +/-65,536 nT, selected                   
#                                      by the ranging algorithm, based on the ambient magnetic field. Precision is                           
#                                      +/- 15 bits, based on the 16-bit ADC.                                                                 
#                                     References:
#                                     1. Fox, N.J., Velli, M.C., Bale, S.D. et al. Space Sci Rev (2016) 204: 7. https://doi.org/10.1007/s112
#                                     2. Bale, S.D., Goetz, K., Harvey, P.R. et al. Space Sci Rev (2016) 204: 49.                           
#                                      https://doi.org/10.1007/s11214-016-0244-5                                                             
#     MODS                            Version 1
#     LOGICAL_FILE_ID                 psp_fld_l2_mag_RTN_1min_20190220_v01
#     LOGICAL_SOURCE                  psp_fld_l2_mag_RTN_1min
#     LOGICAL_SOURCE_DESCRIPTION      PSP FIELDS 1 minute cadence Fluxgate Magnetometer (MAG) data in RTN coordinates
#     PI_NAME                         Stuart D. Bale (bale@berkeley.edu)
#     PI_AFFILIATION                  UC Berkeley Space Sciences Laboratory
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     PARENTS                         spp_fld_l1_mago_hk_20190220_v00.cdf
#                                     spp_fld_l1_mago_hk_20190221_v00.cdf, spp_fld_l1_mago_survey_20190220_v00.cdf
#                                     spp_fld_l1_mago_survey_20190221_v00.cdf
#     MAG_OFFSET_CALIBRATION_FILES    psp_mago_zeros_range0_2019_v03.dat
#     DEPENDENCIES                    None
#     FILE_NAMING_CONVENTION          source_datatype_descriptor_yyyyMMdd
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/PT1M
#     GENERATED_BY                    PSP FIELDS SOC
#     RULES_OF_USE                    PSP/FIELDS Rules of the Road available at http://fields.ssl.berkeley.edu/rules/
#     GENERATION_DATE                 Tue Nov  5 21:37:36 2019
#     HTTP_LINK                       http://fields.ssl.berkeley.edu/data/
#     LINK_TEXT                       PSP/FIELDS SOC
#     LINK_TITLE                      Data Link
#     TIME_RESOLUTION                 1 minute
#     SVN_VERSION                     25679
#     CDAWEB_PARENTS                  psp_fld_l2_mag_rtn_1min_00000000_v01
#                                     psp_fld_l2_mag_rtn_1min_20210926_v02, psp_fld_l2_mag_rtn_1min_20210927_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time in TT2000 for 1 minute cadence MAG waveform data
#  2. Magnetic field in RTN coordinates (1 minute cadence)
#
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Tue Apr  9 14:40:37 2024
EPOCH                                               B_R                         B_T                         B_N
26-09-2021 20:51:30.000.000                     3.25029                     7.73909                    0.107732
26-09-2021 20:52:30.000.000                     4.52483                     7.83605                  -0.0600360
26-09-2021 20:53:30.000.000                     5.42952                     8.46315                    0.691332
26-09-2021 20:54:30.000.000                     5.45158                     8.09116                    0.663852
26-09-2021 20:55:30.000.000                     5.94872                     7.90162                   0.0723034
26-09-2021 20:56:30.000.000                     5.13363                     8.46945                   -0.261426
26-09-2021 20:57:30.000.000                     4.66098                     8.98553                    0.286662
26-09-2021 20:58:30.000.000                     5.58892                     9.14620                   -0.750013
26-09-2021 20:59:30.000.000                     5.34332                     9.30663                    -1.15145
26-09-2021 21:00:30.000.000                     6.05606                     8.22309                   -0.279177
26-09-2021 21:01:30.000.000                     6.18567                     8.19567                   -0.387384
26-09-2021 21:02:30.000.000                     5.82366                     9.61656                   -0.847578
26-09-2021 21:03:30.000.000                     5.10799                     8.06154                   -0.726327
26-09-2021 21:04:30.000.000                     5.38465                     7.52602                   -0.731077
26-09-2021 21:05:30.000.000                     5.08846                     7.94875                   -0.952006
26-09-2021 21:06:30.000.000                     4.78908                     9.19137                    -1.18257
26-09-2021 21:07:30.000.000                     5.16857                     10.2534                    -1.16273
26-09-2021 21:08:30.000.000                     4.53828                     10.4381                   -0.801039
26-09-2021 21:09:30.000.000                     4.50363                     10.3382                   -0.712668
26-09-2021 21:10:30.000.000                     4.30910                     10.1823                   -0.875762
26-09-2021 21:11:30.000.000                     3.67688                     9.83761                    -1.55665
26-09-2021 21:12:30.000.000                     3.28577                     9.09243                    -1.85111
26-09-2021 21:13:30.000.000                     3.64692                     9.38702                    -1.74971
26-09-2021 21:14:30.000.000                     2.61861                     9.71773                    -3.01922
26-09-2021 21:15:30.000.000                     2.71702                     9.95636                    -1.43665
26-09-2021 21:16:30.000.000                     2.56769                     10.6144                    0.912549
26-09-2021 21:17:30.000.000                    0.277286                     10.1341                    -2.87929
26-09-2021 21:18:30.000.000                    -4.83446                     6.04036                    -6.06547
26-09-2021 21:19:30.000.000                    -5.94196                    -1.05853                    -5.16702
26-09-2021 21:20:30.000.000                    -5.97907                    0.497682                    -4.46985
26-09-2021 21:21:30.000.000                    -5.25774                     2.29629                    -4.74432
26-09-2021 21:22:30.000.000                    -4.06776                     2.21614                    -4.48780
26-09-2021 21:23:30.000.000                    -3.99691                     2.73684                    -5.10549
26-09-2021 21:24:30.000.000                    -3.35509                     1.76549                    -3.88654
26-09-2021 21:25:30.000.000                    -3.64540                     2.67395                    -3.59216
26-09-2021 21:26:30.000.000                    -3.38383                     2.99734                    -3.94135
26-09-2021 21:27:30.000.000                    -4.38902                     3.69813                    -4.51339
26-09-2021 21:28:30.000.000                    -3.99179                     4.29117                    -5.31267
26-09-2021 21:29:30.000.000                    -3.84603                     4.74478                    -5.14899
26-09-2021 21:30:30.000.000                    -3.51864                     5.16864                    -4.73778
26-09-2021 21:31:30.000.000                    -3.12917                     5.98663                    -4.28692
26-09-2021 21:32:30.000.000                  -0.0875819                     5.67632                    -2.20154
26-09-2021 21:33:30.000.000                     1.75894                     5.38084                    -1.60972
26-09-2021 21:34:30.000.000                     1.80399                     5.04070                    -2.01752
26-09-2021 21:35:30.000.000                     1.39950                     5.48569                    -1.92329
26-09-2021 21:36:30.000.000                    0.407996                     5.20488                    -2.94593
26-09-2021 21:37:30.000.000                    0.100988                     6.40948                    -4.19261
26-09-2021 21:38:30.000.000                    0.121870                     6.34170                    -3.89519
26-09-2021 21:39:30.000.000                     1.74922                     6.34342                    -3.51523
26-09-2021 21:40:30.000.000                     2.89412                     5.18661                    -4.23438
26-09-2021 21:41:30.000.000                     2.12286                     6.23487                    -4.83387
26-09-2021 21:42:30.000.000                     3.52147                     5.59810                    -4.05955
26-09-2021 21:43:30.000.000                     4.29282                     5.13810                    -4.49682
26-09-2021 21:44:30.000.000                     3.38910                     6.46098                    -1.42549
26-09-2021 21:45:30.000.000                     3.46126                     6.70630                    -3.61024
26-09-2021 21:46:30.000.000                     4.10817                     6.08246                    -4.39725
26-09-2021 21:47:30.000.000                     3.86345                     6.86690                    -3.72185
26-09-2021 21:48:30.000.000                     3.79997                     6.33204                    -3.63085
26-09-2021 21:49:30.000.000                     4.16531                     6.46842                    -4.64929
26-09-2021 21:50:30.000.000                     3.96204                     4.91262                    -4.76854
26-09-2021 21:51:30.000.000                     2.64793                     5.19345                    -4.06876
26-09-2021 21:52:30.000.000                    0.953672                     7.23140                     3.59350
26-09-2021 21:53:30.000.000                     1.66289                     7.98478                     1.00634
26-09-2021 21:54:30.000.000                     4.11985                     7.02905                    -1.13611
26-09-2021 21:55:30.000.000                     4.59953                     6.96157                    -1.29260
26-09-2021 21:56:30.000.000                     5.07102                     7.15168                    -1.24780
26-09-2021 21:57:30.000.000                     5.74974                     6.83034                   -0.765507
26-09-2021 21:58:30.000.000                     5.84810                     7.08390                   -0.800545
26-09-2021 21:59:30.000.000                     5.67935                     7.15146                    -1.47855
26-09-2021 22:00:30.000.000                     5.48408                     7.34184                    -1.03118
26-09-2021 22:01:30.000.000                     5.18952                     7.22894                   -0.149265
26-09-2021 22:02:30.000.000                     4.44225                     7.56414                    0.174430
26-09-2021 22:03:30.000.000                     3.97782                     7.87552                   -0.208953
26-09-2021 22:04:30.000.000                     3.06904                     6.86488                     1.15763
26-09-2021 22:05:30.000.000                     3.22403                     7.12655                    -1.03084
26-09-2021 22:06:30.000.000                     2.88133                     5.60217                     1.09433
26-09-2021 22:07:30.000.000                     3.72817                     5.78711                     1.37012
26-09-2021 22:08:30.000.000                     3.49980                     6.10471                     1.06095
26-09-2021 22:09:30.000.000                     3.63572                     6.52570                    -1.40921
26-09-2021 22:10:30.000.000                     4.04000                     6.45259                    -1.41759
26-09-2021 22:11:30.000.000                     4.04266                     7.14004                    -1.18805
26-09-2021 22:12:30.000.000                     3.55862                     6.65601                     1.23696
26-09-2021 22:13:30.000.000                     3.44032                     6.21667                     2.20831
26-09-2021 22:14:30.000.000                     1.85212                     4.77613                     4.25037
26-09-2021 22:15:30.000.000                     2.12969                     4.49164                     2.05471
26-09-2021 22:16:30.000.000                     3.06689                     5.20962                    -2.83323
26-09-2021 22:17:30.000.000                     3.42183                     4.86071                    -4.56076
26-09-2021 22:18:30.000.000                     2.99164                     4.73017                    -4.12525
26-09-2021 22:19:30.000.000                     3.28334                     4.21466                    -5.71297
26-09-2021 22:20:30.000.000                     1.90659                     7.31080                    -3.37152
26-09-2021 22:21:30.000.000                     1.91105                     7.37982                    -2.46329
26-09-2021 22:22:30.000.000                     1.65537                     8.29470                    -1.29332
26-09-2021 22:23:30.000.000                     1.98475                     8.20618                    -2.37750
26-09-2021 22:24:30.000.000                     1.95451                     8.37607                    -2.00535
26-09-2021 22:25:30.000.000                   -0.202088                     8.93824                     1.58595
26-09-2021 22:26:30.000.000                     2.36191                     7.83108                    -3.14127
26-09-2021 22:27:30.000.000                     1.12619                     9.84632                    -1.02577
26-09-2021 22:28:30.000.000                     2.60064                     10.9907                    -1.82673
26-09-2021 22:29:30.000.000                     2.12256                     11.2998                    -1.49940
26-09-2021 22:30:30.000.000                     2.55358                     11.0811                    -1.23636
26-09-2021 22:31:30.000.000                     1.19870                     10.7749                    -1.10734
26-09-2021 22:32:30.000.000                    0.166928                     9.59189                    -1.31294
26-09-2021 22:33:30.000.000                     1.91454                     9.57520                    -1.37572
26-09-2021 22:34:30.000.000                     1.78338                     9.91078                   -0.853456
26-09-2021 22:35:30.000.000                     4.79891                     8.78025                    -1.31594
26-09-2021 22:36:30.000.000                     3.34542                     9.31509                    -2.71654
26-09-2021 22:37:30.000.000                     3.11429                     9.36315                    -2.78596
26-09-2021 22:38:30.000.000                     1.98959                     9.43853                    -3.32282
26-09-2021 22:39:30.000.000                     1.32885                     9.18786                    -3.29901
26-09-2021 22:40:30.000.000                    0.644121                     8.51398                    -3.52645
26-09-2021 22:41:30.000.000                     1.66532                     9.22110                   -0.960968
26-09-2021 22:42:30.000.000                     1.31195                     9.17256                    -1.02504
26-09-2021 22:43:30.000.000                     2.11250                     9.19188                    -1.28538
26-09-2021 22:44:30.000.000                    0.571526                     9.31725                    0.513419
26-09-2021 22:45:30.000.000                   -0.703347                     9.69408                     1.77919
26-09-2021 22:46:30.000.000                     1.61834                     9.46775                    -1.71771
26-09-2021 22:47:30.000.000                   -0.172731                     9.31276                   -0.815706
26-09-2021 22:48:30.000.000                    0.127205                     9.18608                    -2.40559
26-09-2021 22:49:30.000.000                    -1.12533                     9.56956                   -0.541354
26-09-2021 22:50:30.000.000                    -2.46006                     9.75279                    0.914226
26-09-2021 22:51:30.000.000                     4.37169                     8.71715                    -1.79080
26-09-2021 22:52:30.000.000                     6.20708                     8.11589                    -2.73820
26-09-2021 22:53:30.000.000                     6.22414                     8.20633                    -3.44292
26-09-2021 22:54:30.000.000                     5.05597                     9.46046                    -2.58679
26-09-2021 22:55:30.000.000                     3.16685                     10.7522                    -1.02571
26-09-2021 22:56:30.000.000                     4.39602                     10.5187                   -0.857299
26-09-2021 22:57:30.000.000                     8.76194                     7.01003                    -4.68658
26-09-2021 22:58:30.000.000                     8.71242                     8.45484                    -4.00471
26-09-2021 22:59:30.000.000                     8.53400                     8.50605                    -3.85278
26-09-2021 23:00:30.000.000                     5.06840                     11.2819                    -2.42621
26-09-2021 23:01:30.000.000                     3.38268                     11.6910                    -1.45936
26-09-2021 23:02:30.000.000                     10.2121                     6.57402                    -5.10514
26-09-2021 23:03:30.000.000                     10.9099                     7.52946                    -5.24190
26-09-2021 23:04:30.000.000                     10.6164                     8.50779                    -5.01132
26-09-2021 23:05:30.000.000                     8.88482                     10.7556                    -3.72238
26-09-2021 23:06:30.000.000                     8.57786                     10.8751                    -3.70986
26-09-2021 23:07:30.000.000                     9.02166                     11.2456                    -3.76320
26-09-2021 23:08:30.000.000                     9.07096                     11.6419                    -3.52602
26-09-2021 23:09:30.000.000                     8.84956                     11.8371                    -2.78427
26-09-2021 23:10:30.000.000                     7.73640                     12.7427                   -0.744788
26-09-2021 23:11:30.000.000                     5.32623                     13.8474                    0.422460
26-09-2021 23:12:30.000.000                     1.30368                     14.4512                     2.95464
26-09-2021 23:13:30.000.000                   -0.307413                     14.3070                     3.76076
26-09-2021 23:14:30.000.000                     3.05055                     13.8980                     1.81231
26-09-2021 23:15:30.000.000                     5.19908                     13.5946                   -0.396048
26-09-2021 23:16:30.000.000                     6.48008                     13.1439                   -0.881233
26-09-2021 23:17:30.000.000                     6.70538                     13.0401                   -0.984005
26-09-2021 23:18:30.000.000                     7.25820                     12.8667                    -1.24158
26-09-2021 23:19:30.000.000                     7.25968                     12.8752                    -1.14834
26-09-2021 23:20:30.000.000                     7.19808                     12.9431                   -0.971996
26-09-2021 23:21:30.000.000                     7.02308                     13.0179                   -0.842755
26-09-2021 23:22:30.000.000                     7.02969                     13.1708                   -0.132484
26-09-2021 23:23:30.000.000                     7.94904                     12.6192                    -1.27044
26-09-2021 23:24:30.000.000                     9.75117                     10.5497                    -4.09606
26-09-2021 23:25:30.000.000                     9.31924                     11.2432                    -2.61959
26-09-2021 23:26:30.000.000                     8.58096                     12.0387                    -1.51462
26-09-2021 23:27:30.000.000                     8.22122                     12.4992                    -1.47649
26-09-2021 23:28:30.000.000                     7.95900                     12.8104                    -1.44447
26-09-2021 23:29:30.000.000                     7.89294                     12.8197                    -1.20388
26-09-2021 23:30:30.000.000                     7.43494                     13.0954                   -0.988128
26-09-2021 23:31:30.000.000                     7.35911                     13.1641                    -1.36694
26-09-2021 23:32:30.000.000                     7.46460                     13.0520                    -1.72525
26-09-2021 23:33:30.000.000                     7.41103                     13.1673                    -1.82120
26-09-2021 23:34:30.000.000                     7.28327                     13.2164                    -2.05079
26-09-2021 23:35:30.000.000                     7.52362                     13.1180                    -1.49186
26-09-2021 23:36:30.000.000                     7.39705                     13.2864                    -1.06351
26-09-2021 23:37:30.000.000                     7.48424                     13.2918                   -0.584256
26-09-2021 23:38:30.000.000                     7.71582                     13.1483                    -1.13968
26-09-2021 23:39:30.000.000                     7.47263                     13.2609                   -0.711076
26-09-2021 23:40:30.000.000                     7.39551                     13.3637                   -0.292755
26-09-2021 23:41:30.000.000                     7.83914                     13.1723                   -0.684703
26-09-2021 23:42:30.000.000                     8.31275                     12.8034                    -1.35133
26-09-2021 23:43:30.000.000                     8.90208                     12.2416                    -2.44995
26-09-2021 23:44:30.000.000                     8.78384                     12.4208                    -1.72662
26-09-2021 23:45:30.000.000                     9.92429                     10.8436                    -4.40826
26-09-2021 23:46:30.000.000                     9.13207                     11.9050                    -3.21574
26-09-2021 23:47:30.000.000                     10.0699                     10.9564                    -3.79047
26-09-2021 23:48:30.000.000                     9.41952                     12.0846                    -1.75111
26-09-2021 23:49:30.000.000                     9.09055                     12.5194                    -1.22076
26-09-2021 23:50:30.000.000                     8.92591                     12.5843                    -1.02398
26-09-2021 23:51:30.000.000                     9.02784                     12.5133                   -0.858726
26-09-2021 23:52:30.000.000                     9.26707                     12.3321                   -0.772487
26-09-2021 23:53:30.000.000                     9.21887                     12.2571                   -0.423918
26-09-2021 23:54:30.000.000                     8.11511                     13.0790                    0.566835
26-09-2021 23:55:30.000.000                     7.55766                     13.3958                    0.980379
26-09-2021 23:56:30.000.000                     6.76837                     13.8999                     1.38565
26-09-2021 23:57:30.000.000                     6.64090                     13.9647                     1.44309
26-09-2021 23:58:30.000.000                     6.62623                     14.0129                     1.15095
26-09-2021 23:59:30.000.000                     6.79699                     13.9382                     1.03342
27-09-2021 00:00:30.000.000                     6.80799                     13.9864                     1.02104
27-09-2021 00:01:30.000.000                     7.02156                     13.8954                    0.974601
27-09-2021 00:02:30.000.000                     7.22980                     13.6673                    0.799542
27-09-2021 00:03:30.000.000                     7.17879                     13.6261                    0.753724
27-09-2021 00:04:30.000.000                     7.64534                     13.2426                     1.11826
27-09-2021 00:05:30.000.000                     7.74193                     13.2229                     1.28189
27-09-2021 00:06:30.000.000                     6.99896                     13.6663                     1.02286
27-09-2021 00:07:30.000.000                     6.91334                     13.7560                     1.21368
27-09-2021 00:08:30.000.000                     7.50689                     13.2121                     2.12280
27-09-2021 00:09:30.000.000                     6.23852                     13.9042                     2.37700
27-09-2021 00:10:30.000.000                     6.21637                     13.8337                     2.49662
27-09-2021 00:11:30.000.000                     6.24125                     13.7361                     2.59398
27-09-2021 00:12:30.000.000                     6.14742                     13.6744                     2.98778
27-09-2021 00:13:30.000.000                     5.90800                     13.8607                     2.72526
27-09-2021 00:14:30.000.000                     6.04435                     13.9248                     2.40088
27-09-2021 00:15:30.000.000                     5.85419                     13.9774                     2.28930
27-09-2021 00:16:30.000.000                     5.13191                     14.2211                     2.68227
27-09-2021 00:17:30.000.000                     4.68909                     14.3948                     2.60307
27-09-2021 00:18:30.000.000                     4.50603                     14.5412                     2.40249
27-09-2021 00:19:30.000.000                     4.60300                     14.5208                     2.37847
27-09-2021 00:20:30.000.000                     4.90295                     14.3248                     2.52042
27-09-2021 00:21:30.000.000                     4.88778                     14.4093                     2.53464
27-09-2021 00:22:30.000.000                     5.23139                     14.2717                     2.55148
27-09-2021 00:23:30.000.000                     5.01925                     14.3776                     2.43393
27-09-2021 00:24:30.000.000                     5.00591                     14.4255                     2.41619
27-09-2021 00:25:30.000.000                     5.36498                     14.2567                     2.41367
27-09-2021 00:26:30.000.000                     5.51180                     14.2588                     2.37535
27-09-2021 00:27:30.000.000                     5.36649                     14.2724                     2.57184
27-09-2021 00:28:30.000.000                     5.43328                     14.2399                     2.60951
27-09-2021 00:29:30.000.000                     5.42988                     14.2305                     2.65356
27-09-2021 00:30:30.000.000                     5.02255                     14.3885                     2.83491
27-09-2021 00:31:30.000.000                     4.62668                     14.3926                     3.18064
27-09-2021 00:32:30.000.000                     4.16877                     14.6097                     2.62164
27-09-2021 00:33:30.000.000                     4.42401                     14.5441                     2.77716
27-09-2021 00:34:30.000.000                     5.37670                     14.1346                     3.13952
27-09-2021 00:35:30.000.000                     3.88393                     14.8860                     2.53114
27-09-2021 00:36:30.000.000                     4.04670                     14.6885                     3.15232
27-09-2021 00:37:30.000.000                     4.91901                     14.3942                     2.98377
27-09-2021 00:38:30.000.000                     4.79441                     14.3571                     3.28477
27-09-2021 00:39:30.000.000                     4.59532                     14.4931                     3.17189
27-09-2021 00:40:30.000.000                     4.42440                     14.4322                     3.50692
27-09-2021 00:41:30.000.000                     4.25222                     14.2311                     4.34432
27-09-2021 00:42:30.000.000                     4.43022                     14.1688                     4.40838
27-09-2021 00:43:30.000.000                     4.43802                     14.1323                     4.53827
27-09-2021 00:44:30.000.000                     4.63027                     13.9860                     4.79957
27-09-2021 00:45:30.000.000                     5.00487                     13.8943                     4.56694
27-09-2021 00:46:30.000.000                     5.30895                     13.7547                     4.59679
27-09-2021 00:47:30.000.000                     5.20388                     13.7762                     4.55010
27-09-2021 00:48:30.000.000                     5.53965                     13.6821                     4.37104
27-09-2021 00:49:30.000.000                     5.51488                     13.6349                     4.71611
27-09-2021 00:50:30.000.000                     5.74310                     13.7423                     4.21080
27-09-2021 00:51:30.000.000                     5.68925                     13.8696                     3.89207
27-09-2021 00:52:30.000.000                     5.90577                     13.5178                     4.44065
27-09-2021 00:53:30.000.000                     5.61219                     13.5988                     4.67689
27-09-2021 00:54:30.000.000                     6.41125                     13.0605                     4.86546
27-09-2021 00:55:30.000.000                     6.84770                     12.9755                     4.73928
27-09-2021 00:56:30.000.000                     6.64192                     13.2871                     4.53676
27-09-2021 00:57:30.000.000                     6.75704                     13.2443                     4.24320
27-09-2021 00:58:30.000.000                     7.85334                     13.0693                     2.50549
27-09-2021 00:59:30.000.000                     7.84744                     12.9927                     2.78645
27-09-2021 01:00:30.000.000                     8.11713                     12.9621                     2.85054
27-09-2021 01:01:30.000.000                     8.27052                     12.8517                     2.71814
27-09-2021 01:02:30.000.000                     8.27657                     12.7140                     2.99006
27-09-2021 01:03:30.000.000                     8.51977                     12.6255                     2.97333
27-09-2021 01:04:30.000.000                     8.46754                     12.4813                     3.23118
27-09-2021 01:05:30.000.000                     8.20605                     12.7370                     3.28651
27-09-2021 01:06:30.000.000                     8.37370                     12.4213                     3.80747
27-09-2021 01:07:30.000.000                     8.08615                     12.6343                     4.07862
27-09-2021 01:08:30.000.000                     8.08268                     12.4978                     4.55349
27-09-2021 01:09:30.000.000                     8.66443                     11.7105                     5.37032
27-09-2021 01:10:30.000.000                     8.11908                     12.5774                     4.42069
27-09-2021 01:11:30.000.000                     8.24968                     12.5398                     4.41074
27-09-2021 01:12:30.000.000                     8.31157                     12.3142                     4.90923
27-09-2021 01:13:30.000.000                     8.07421                     12.4621                     4.76923
27-09-2021 01:14:30.000.000                     7.78440                     12.7720                     4.55320
27-09-2021 01:15:30.000.000                     7.21334                     13.0364                     4.77530
27-09-2021 01:16:30.000.000                     7.78936                     12.6195                     4.83271
27-09-2021 01:17:30.000.000                     7.58050                     12.7372                     4.76526
27-09-2021 01:18:30.000.000                     7.72992                     12.5108                     4.92479
27-09-2021 01:19:30.000.000                     7.44934                     12.6833                     5.01613
27-09-2021 01:20:30.000.000                     7.67734                     12.6653                     4.82858
27-09-2021 01:21:30.000.000                     7.34619                     12.8270                     4.99147
27-09-2021 01:22:30.000.000                     6.86123                     13.1105                     5.00704
27-09-2021 01:23:30.000.000                     7.19400                     12.9704                     4.79235
27-09-2021 01:24:30.000.000                     6.55629                     13.1047                     5.20722
27-09-2021 01:25:30.000.000                     4.96994                     13.9643                     4.68352
27-09-2021 01:26:30.000.000                     4.72641                     14.1904                     4.41272
27-09-2021 01:27:30.000.000                     5.16783                     14.0922                     4.17616
27-09-2021 01:28:30.000.000                     4.49789                     14.4170                     4.09670
27-09-2021 01:29:30.000.000                     4.42748                     14.5493                     3.80253
27-09-2021 01:30:30.000.000                     4.50343                     14.4214                     4.02533
27-09-2021 01:31:30.000.000                     4.36597                     14.2613                     4.33236
27-09-2021 01:32:30.000.000                     5.14586                     13.9062                     4.50103
27-09-2021 01:33:30.000.000                     5.64383                     13.8135                     4.22519
27-09-2021 01:34:30.000.000                     6.00338                     13.2344                     5.23768
27-09-2021 01:35:30.000.000                     7.95197                     11.1151                     6.52346
27-09-2021 01:36:30.000.000                     8.63665                     10.2121                     7.22502
27-09-2021 01:37:30.000.000                     8.62840                     10.0307                     7.44790
27-09-2021 01:38:30.000.000                     7.80574                     11.4279                     6.27080
27-09-2021 01:39:30.000.000                     7.76308                     11.3002                     6.48747
27-09-2021 01:40:30.000.000                     7.83962                     11.5076                     5.87734
27-09-2021 01:41:30.000.000                     7.21398                     12.0116                     5.61253
27-09-2021 01:42:30.000.000                     7.03754                     11.9818                     5.83772
27-09-2021 01:43:30.000.000                     6.09307                     12.7895                     5.07828
27-09-2021 01:44:30.000.000                     5.70661                     13.2514                     4.39587
27-09-2021 01:45:30.000.000                     5.88971                     12.9784                     4.48827
27-09-2021 01:46:30.000.000                     5.86069                     12.9808                     4.28362
27-09-2021 01:47:30.000.000                     6.49147                     12.4906                     4.76558
27-09-2021 01:48:30.000.000                     6.33061                     12.8252                     4.38450
27-09-2021 01:49:30.000.000                     6.55619                     12.6171                     4.50014
27-09-2021 01:50:30.000.000                     6.59040                     12.4921                     4.66068
27-09-2021 01:51:30.000.000                     6.69729                     12.5156                     4.73109
27-09-2021 01:52:30.000.000                     6.72537                     12.4285                     4.64278
27-09-2021 01:53:30.000.000                     6.70633                     12.3057                     4.98780
27-09-2021 01:54:30.000.000                     6.87140                     11.9150                     5.59483
27-09-2021 01:55:30.000.000                     6.96948                     11.9752                     5.60938
27-09-2021 01:56:30.000.000                     6.96053                     12.2463                     5.58771
27-09-2021 01:57:30.000.000                     6.97367                     12.4635                     5.55785
27-09-2021 01:58:30.000.000                     7.14334                     12.0851                     6.15602
27-09-2021 01:59:30.000.000                     7.30878                     11.8851                     6.23441
27-09-2021 02:00:30.000.000                     7.64156                     11.5341                     6.43085
27-09-2021 02:01:30.000.000                     7.73138                     11.1976                     6.62884
27-09-2021 02:02:30.000.000                     7.84922                     10.9433                     6.72443
27-09-2021 02:03:30.000.000                     7.98843                     10.8631                     6.65869
27-09-2021 02:04:30.000.000                     7.98007                     10.8679                     6.48975
27-09-2021 02:05:30.000.000                     7.94635                     10.9514                     6.28589
27-09-2021 02:06:30.000.000                     7.86710                     11.1373                     6.21059
27-09-2021 02:07:30.000.000                     8.04754                     10.8258                     6.53180
27-09-2021 02:08:30.000.000                     8.42688                     10.3520                     6.75384
27-09-2021 02:09:30.000.000                     8.46363                     10.1409                     6.76938
27-09-2021 02:10:30.000.000                     8.70261                     10.0001                     6.78664
27-09-2021 02:11:30.000.000                     9.21252                     9.67721                     6.77040
27-09-2021 02:12:30.000.000                     9.50335                     9.13309                     7.13185
27-09-2021 02:13:30.000.000                     8.34826                     10.2091                     6.36627
27-09-2021 02:14:30.000.000                     5.77885                     12.7504                     4.31385
27-09-2021 02:15:30.000.000                     4.85199                     13.3254                     3.98997
27-09-2021 02:16:30.000.000                     4.88947                     13.3072                     4.09246
27-09-2021 02:17:30.000.000                     4.68088                     13.4292                     3.91836
27-09-2021 02:18:30.000.000                     4.68731                     13.3762                     3.95864
27-09-2021 02:19:30.000.000                     4.53052                     13.4734                     3.95927
27-09-2021 02:20:30.000.000                     4.21368                     13.5236                     4.25293
27-09-2021 02:21:30.000.000                     4.19283                     13.4405                     4.48772
27-09-2021 02:22:30.000.000                     4.10558                     13.4573                     4.62838
27-09-2021 02:23:30.000.000                     4.25029                     13.4072                     4.70747
27-09-2021 02:24:30.000.000                     4.58766                     13.3717                     4.52186
27-09-2021 02:25:30.000.000                     4.49798                     13.3967                     4.73076
27-09-2021 02:26:30.000.000                     4.58931                     13.4490                     4.57747
27-09-2021 02:27:30.000.000                     4.66309                     13.4604                     4.61693
27-09-2021 02:28:30.000.000                     4.34946                     13.5163                     4.52103
27-09-2021 02:29:30.000.000                     4.27705                     13.5924                     4.34781
27-09-2021 02:30:30.000.000                     4.20782                     13.6388                     4.32270
27-09-2021 02:31:30.000.000                     4.46431                     13.3834                     4.80474
27-09-2021 02:32:30.000.000                     4.25731                     13.2528                     4.88867
27-09-2021 02:33:30.000.000                     4.44199                     12.9422                     5.50898
27-09-2021 02:34:30.000.000                     5.89879                     11.9085                     6.01038
